RS_Num,River,ReleaseSite,Date,Time,UTM_X,UTM_Y,Species,Length,Weight,TagType,TagID,QAQC,TagSize,Ant,Event,FinClip,Mortality,Comments
11,Colorado River,Pool Above Red Barn Antenna,5/4/2021,12:00:00,412550,4439453,LOC,404,620,HA,230000272252,,32,Handheld,Release,adp,0,
11,Colorado River,Pool Above Red Barn Antenna,5/4/2021,12:00:00,412550,4439453,LOC,198,90,HA,230000272253,,32,Handheld,Release,adp,0,
11,Colorado River,Pool Above Red Barn Antenna,5/4/2021,12:00:00,412550,4439453,LOC,363,535,HA,230000272254,,32,Handheld,Recapture and Release,adp,0,"OT Loss, NT"
11,Colorado River,Pool Above Red Barn Antenna,5/4/2021,12:00:00,412550,4439453,LOC,317,355,HA,230000272255,,32,Handheld,Release,adp,0,
11,Colorado River,Pool Above Red Barn Antenna,5/4/2021,12:00:00,412550,4439453,RBT,231,120,HA,230000272256,pass,32,Handheld,Release,adp,0,
11,Colorado River,Pool Above Red Barn Antenna,5/4/2021,12:00:00,412550,4439453,LOC,360,490,HA,230000272257,pass,32,Handheld,Release,adp,0,check release site
11,Colorado River,Pool Above Red Barn Antenna,5/4/2021,12:00:00,412550,4439453,LOC,319,350,HA,230000272258,,32,Handheld,Release,adp,0,
11,Colorado River,Pool Above Red Barn Antenna,5/4/2021,12:00:00,412550,4439453,LOC,268,195,HA,230000272259,,32,Handheld,Release,adp,0,
11,Colorado River,Pool Above Red Barn Antenna,5/4/2021,12:00:00,412550,4439453,LOC,315,305,HA,230000272260,,32,Handheld,Release,adp,0,
11,Colorado River,Pool Above Red Barn Antenna,5/4/2021,12:00:00,412550,4439453,LOC,360,440,HA,230000272261,,32,Handheld,Release,adp,0,
11,Colorado River,Pool Above Red Barn Antenna,5/4/2021,12:00:00,412550,4439453,LOC,321,315,HA,230000272262,,32,Handheld,Release,adp,0,
11,Colorado River,Pool Above Red Barn Antenna,5/4/2021,12:00:00,412550,4439453,LOC,223,135,HA,230000272264,,32,Handheld,Release,adp,0,
11,Colorado River,Pool Above Red Barn Antenna,5/4/2021,12:00:00,412550,4439453,LOC,362,480,HA,230000272265,pass,32,Handheld,Release,adp,0,
11,Colorado River,Pool Above Red Barn Antenna,5/4/2021,12:00:00,412550,4439453,LOC,306,310,HA,230000272266,,32,Handheld,Release,adp,0,
11,Colorado River,Pool Above Red Barn Antenna,5/4/2021,12:00:00,412550,4439453,LOC,289,250,HA,230000272268,,32,Handheld,Release,adp,0,
11,Colorado River,Pool Above Red Barn Antenna,5/4/2021,12:00:00,412550,4439453,LOC,348,410,HA,230000272269,,32,Handheld,Recapture and Release,adp,0,"OT Loss, NT - confirmed TagID"
11,Colorado River,Pool Above Red Barn Antenna,5/4/2021,12:00:00,412550,4439453,LOC,382,580,HA,230000272270,,32,Handheld,Release,adp,0,
11,Colorado River,Pool Above Red Barn Antenna,5/4/2021,12:00:00,412550,4439453,LOC,337,390,HA,230000272271,,32,Handheld,Release,adp,0,
11,Colorado River,Pool Above Red Barn Antenna,5/4/2021,12:00:00,412550,4439453,RBT,313,305,HA,230000272272,,32,Handheld,Release,adp,0,
11,Colorado River,Pool Above Red Barn Antenna,5/4/2021,12:00:00,412550,4439453,LOC,346,435,HA,230000272274,,32,Handheld,Release,adp,0,
11,Colorado River,Pool Above Red Barn Antenna,5/4/2021,12:00:00,412550,4439453,LOC,291,255,HA,230000272275,pass,32,Handheld,Release,adp,0,
11,Colorado River,Pool Above Red Barn Antenna,5/4/2021,12:00:00,412550,4439453,LOC,369,470,HA,230000272276,,32,Handheld,Release,adp,0,
11,Colorado River,Pool Above Red Barn Antenna,5/4/2021,12:00:00,412550,4439453,RBT,257,190,HA,230000272277,,32,Handheld,Release,adp,0,
11,Colorado River,Pool Above Red Barn Antenna,5/4/2021,12:00:00,412550,4439453,LOC,350,425,HA,230000272278,,32,Handheld,Release,adp,0,
11,Colorado River,Pool Above Red Barn Antenna,5/4/2021,12:00:00,412550,4439453,RBT,283,255,HA,230000272279,,32,Handheld,Release,adp,0,
11,Colorado River,Pool Above Red Barn Antenna,5/4/2021,12:00:00,412550,4439453,LOC,405,630,HA,230000272280,,32,Handheld,Release,adp,0,
11,Colorado River,Pool Above Red Barn Antenna,5/4/2021,12:00:00,412550,4439453,LOC,340,435,HA,230000272281,,32,Handheld,Release,adp,0,
11,Colorado River,Pool Above Red Barn Antenna,5/4/2021,12:00:00,412550,4439453,LOC,361,440,HA,230000272283,,32,Handheld,Release,adp,0,
11,Colorado River,Pool Above Red Barn Antenna,5/4/2021,12:00:00,412550,4439453,LOC,351,425,HA,230000272284,,32,Handheld,Release,adp,0,
11,Colorado River,Pool Above Red Barn Antenna,5/4/2021,12:00:00,412550,4439453,LOC,359,445,HA,230000272285,,32,Handheld,Release,adp,0,
11,Colorado River,Pool Above Red Barn Antenna,5/4/2021,12:00:00,412550,4439453,RBT,244,150,HA,230000272286,,32,Handheld,Release,adp,0,
11,Colorado River,Pool Above Red Barn Antenna,5/4/2021,12:00:00,412550,4439453,LOC,347,435,HA,230000272288,,32,Handheld,Release,adp,0,
11,Colorado River,Pool Above Red Barn Antenna,5/4/2021,12:00:00,412550,4439453,LOC,349,400,HA,230000272289,pass,32,Handheld,Release,adp,0,
11,Colorado River,Pool Above Red Barn Antenna,5/4/2021,12:00:00,412550,4439453,LOC,348,420,HA,230000272290,,32,Handheld,Release,adp,0,
11,Colorado River,Pool Above Red Barn Antenna,5/4/2021,12:00:00,412550,4439453,LOC,293,235,HA,230000272291,,32,Handheld,Release,adp,0,
11,Colorado River,Pool Above Red Barn Antenna,5/4/2021,12:00:00,412550,4439453,LOC,291,245,HA,230000272292,,32,Handheld,Release,adp,0,
11,Colorado River,Pool Above Red Barn Antenna,5/4/2021,12:00:00,412550,4439453,LOC,260,175,HA,230000272294,,32,Handheld,Release,adp,0,
11,Colorado River,Pool Above Red Barn Antenna,5/4/2021,12:00:00,412550,4439453,LOC,373,450,HA,230000272295,,32,Handheld,Release,adp,0,
11,Colorado River,Pool Above Red Barn Antenna,5/4/2021,12:00:00,412550,4439453,LOC,207,105,HA,230000272296,,32,Handheld,Release,adp,0,
11,Colorado River,Pool Above Red Barn Antenna,5/4/2021,12:00:00,412550,4439453,LOC,387,560,HA,230000272297,,32,Handheld,Release,adp,0,
11,Colorado River,Pool Above Red Barn Antenna,5/4/2021,12:00:00,412550,4439453,LOC,372,455,HA,230000272298,pass,32,Handheld,Release,adp,0,
11,Colorado River,Pool Above Red Barn Antenna,5/4/2021,12:00:00,412550,4439453,LOC,233,135,HA,230000272299,,32,Handheld,Release,adp,0,
15,Colorado River,Kinney Creek,5/4/2021,13:45:00,411432,4438897,LOC,334,353,HA,230000272300,,32,Handheld,Release,adp,0,
15,Colorado River,Kinney Creek,5/4/2021,13:45:00,411432,4438897,LOC,352,426,HA,230000272303,,32,Handheld,Release,adp,0,
15,Colorado River,Kinney Creek,5/4/2021,13:45:00,411432,4438897,LOC,314,285,HA,230000272306,,32,Handheld,Release,adp,0,
15,Colorado River,Kinney Creek,5/4/2021,13:45:00,411432,4438897,LOC,349,331,HA,230000272308,,32,Handheld,Release,adp,0,
15,Colorado River,Kinney Creek,5/4/2021,13:45:00,411432,4438897,LOC,209,82,HA,230000272309,,32,Handheld,Release,adp,0,
15,Colorado River,Kinney Creek,5/4/2021,13:45:00,411432,4438897,LOC,294,257,HA,230000272310,,32,Handheld,Release,adp,0,
15,Colorado River,Kinney Creek,5/4/2021,13:45:00,411432,4438897,LOC,356,410,HA,230000272311,,32,Handheld,Release,adp,0,
15,Colorado River,Kinney Creek,5/4/2021,13:45:00,411432,4438897,LOC,348,408,HA,230000272312,,32,Handheld,Release,adp,0,
14,Colorado River,Below Red Barn Diversion #2,5/4/2021,13:00:00,411887,4438898,LOC,258,176,HA,230000272314,pass,32,Handheld,Release,adp,0,
14,Colorado River,Below Red Barn Diversion #2,5/4/2021,13:00:00,411887,4438898,LOC,374,466,HA,230000272315,pass,32,Handheld,Release,adp,0,
14,Colorado River,Below Red Barn Diversion #2,5/4/2021,13:00:00,411887,4438898,LOC,363,448,HA,230000272316,,32,Handheld,Release,adp,0,
14,Colorado River,Below Red Barn Diversion #2,5/4/2021,13:00:00,411887,4438898,LOC,246,158,HA,230000272317,,32,Handheld,Release,adp,0,
14,Colorado River,Below Red Barn Diversion #2,5/4/2021,13:00:00,411887,4438898,LOC,278,192,HA,230000272318,,32,Handheld,Release,adp,0,
14,Colorado River,Below Red Barn Diversion #2,5/4/2021,13:00:00,411887,4438898,LOC,366,482,HA,230000272319,,32,Handheld,Recapture and Release,adp,0,"OT Loss, NT"
14,Colorado River,Below Red Barn Diversion #2,5/4/2021,13:00:00,411887,4438898,LOC,224,111,HA,230000272320,,32,Handheld,Release,adp,0,
14,Colorado River,Below Red Barn Diversion #2,5/4/2021,13:00:00,411887,4438898,LOC,232,117,HA,230000272321,,32,Handheld,Release,adp,0,
14,Colorado River,Below Red Barn Diversion #2,5/4/2021,13:00:00,411887,4438898,LOC,336,348,HA,230000272322,,32,Handheld,Release,adp,0,
14,Colorado River,Below Red Barn Diversion #2,5/4/2021,13:00:00,411887,4438898,LOC,187,64,HA,230000272323,,32,Handheld,Release,adp,0,
14,Colorado River,Below Red Barn Diversion #2,5/4/2021,13:00:00,411887,4438898,LOC,200,73,HA,230000272326,,32,Handheld,Release,adp,0,
14,Colorado River,Below Red Barn Diversion #2,5/4/2021,13:00:00,411887,4438898,LOC,371,506,HA,230000272327,,32,Handheld,Release,adp,0,
14,Colorado River,Below Red Barn Diversion #2,5/4/2021,13:00:00,411887,4438898,LOC,374,572,HA,230000272328,,32,Handheld,Release,adp,0,
14,Colorado River,Below Red Barn Diversion #2,5/4/2021,13:00:00,411887,4438898,LOC,323,371,HA,230000272329,,32,Handheld,Release,adp,0,
14,Colorado River,Below Red Barn Diversion #2,5/4/2021,13:00:00,411887,4438898,LOC,338,368,HA,230000272330,,32,Handheld,Release,adp,0,
14,Colorado River,Below Red Barn Diversion #2,5/4/2021,13:00:00,411887,4438898,RBT,278,231,HA,230000272331,pass,32,Handheld,Release,adp,0,
14,Colorado River,Below Red Barn Diversion #2,5/4/2021,13:00:00,411887,4438898,LOC,391,518,HA,230000272332,pass,32,Handheld,Release,adp,0,
14,Colorado River,Below Red Barn Diversion #2,5/4/2021,13:00:00,411887,4438898,LOC,330,243,HA,230000272333,,32,Handheld,Release,adp,0,
14,Colorado River,Below Red Barn Diversion #2,5/4/2021,13:00:00,411887,4438898,LOC,341,383,HA,230000272334,,32,Handheld,Release,adp,0,
14,Colorado River,Below Red Barn Diversion #2,5/4/2021,13:00:00,411887,4438898,LOC,354,423,HA,230000272335,,32,Handheld,Release,adp,0,
14,Colorado River,Below Red Barn Diversion #2,5/4/2021,13:00:00,411887,4438898,LOC,176,58,HA,230000272336,,32,Handheld,Release,adp,0,
14,Colorado River,Below Red Barn Diversion #2,5/4/2021,13:00:00,411887,4438898,LOC,195,72,HA,230000272337,,32,Handheld,Release,adp,0,
14,Colorado River,Below Red Barn Diversion #2,5/4/2021,13:00:00,411887,4438898,LOC,294,237,HA,230000272338,,32,Handheld,Release,adp,0,
14,Colorado River,Below Red Barn Diversion #2,5/4/2021,13:00:00,411887,4438898,LOC,392,551,HA,230000272340,pass,32,Handheld,Release,adp,0,
14,Colorado River,Below Red Barn Diversion #2,5/4/2021,13:00:00,411887,4438898,LOC,302,273,HA,230000272341,,32,Handheld,Release,adp,0,
14,Colorado River,Below Red Barn Diversion #2,5/4/2021,13:00:00,411887,4438898,LOC,352,458,HA,230000272342,,32,Handheld,Release,adp,0,
14,Colorado River,Below Red Barn Diversion #2,5/4/2021,13:00:00,411887,4438898,LOC,301,286,HA,230000272343,,32,Handheld,Release,adp,0,
14,Colorado River,Below Red Barn Diversion #2,5/4/2021,13:00:00,411887,4438898,LOC,373,480,HA,230000272344,,32,Handheld,Release,adp,0,
14,Colorado River,Below Red Barn Diversion #2,5/4/2021,13:00:00,411887,4438898,LOC,325,291,HA,230000272345,,32,Handheld,Release,adp,0,
14,Colorado River,Below Red Barn Diversion #2,5/4/2021,13:00:00,411887,4438898,LOC,311,297,HA,230000272346,,32,Handheld,Release,adp,0,
14,Colorado River,Below Red Barn Diversion #2,5/4/2021,13:00:00,411887,4438898,RBT,239,153,HA,230000272349,,32,Handheld,Release,adp,0,
14,Colorado River,Below Red Barn Diversion #2,5/4/2021,13:00:00,411887,4438898,LOC,164,42,HA,230000272350,,32,Handheld,Release,adp,0,
14,Colorado River,Below Red Barn Diversion #2,5/4/2021,13:00:00,411887,4438898,LOC,196,63,HA,230000272352,pass,32,Handheld,Release,adp,0,
14,Colorado River,Below Red Barn Diversion #2,5/4/2021,13:00:00,411887,4438898,LOC,204,87,HA,230000272353,,32,Handheld,Release,adp,0,
14,Colorado River,Below Red Barn Diversion #2,5/4/2021,13:00:00,411887,4438898,LOC,298,241,HA,230000272354,,32,Handheld,Release,adp,0,
14,Colorado River,Below Red Barn Diversion #2,5/4/2021,13:00:00,411887,4438898,LOC,294,222,HA,230000272355,,32,Handheld,Release,adp,0,
14,Colorado River,Below Red Barn Diversion #2,5/4/2021,13:00:00,411887,4438898,LOC,356,394,HA,230000272356,,32,Handheld,Release,adp,0,
14,Colorado River,Below Red Barn Diversion #2,5/4/2021,13:00:00,411887,4438898,LOC,341,392,HA,230000272357,,32,Handheld,Release,adp,0,
14,Colorado River,Below Red Barn Diversion #2,5/4/2021,13:00:00,411887,4438898,LOC,382,545,HA,230000272359,,32,Handheld,Release,adp,0,
14,Colorado River,Below Red Barn Diversion #2,5/4/2021,13:00:00,411887,4438898,LOC,315,324,HA,230000272360,,32,Handheld,Release,adp,0,
14,Colorado River,Below Red Barn Diversion #2,5/4/2021,13:00:00,411887,4438898,RBT,213,96,HA,230000272361,,32,Handheld,Release,adp,0,
14,Colorado River,Below Red Barn Diversion #2,5/4/2021,13:00:00,411887,4438898,LOC,392,551,HA,230000272362,,32,Handheld,Release,adp,0,
14,Colorado River,Below Red Barn Diversion #2,5/4/2021,13:00:00,411887,4438898,LOC,359,413,HA,230000272363,,32,Handheld,Release,adp,0,
14,Colorado River,Below Red Barn Diversion #2,5/4/2021,13:00:00,411887,4438898,LOC,332,368,HA,230000272364,,32,Handheld,Release,adp,0,
14,Colorado River,Below Red Barn Diversion #2,5/4/2021,13:00:00,411887,4438898,LOC,360,463,HA,230000272366,,32,Handheld,Release,adp,0,
14,Colorado River,Below Red Barn Diversion #2,5/4/2021,13:00:00,411887,4438898,LOC,277,224,HA,230000272367,,32,Handheld,Release,adp,0,
14,Colorado River,Below Red Barn Diversion #2,5/4/2021,13:00:00,411887,4438898,LOC,369,503,HA,230000272368,,32,Handheld,Release,adp,0,
14,Colorado River,Below Red Barn Diversion #2,5/4/2021,13:00:00,411887,4438898,RBT,251,194,HA,230000272369,,32,Handheld,Release,adp,0,
14,Colorado River,Below Red Barn Diversion #2,5/4/2021,13:00:00,411887,4438898,LOC,382,446,HA,230000272370,,32,Handheld,Release,adp,0,
14,Colorado River,Below Red Barn Diversion #2,5/4/2021,13:00:00,411887,4438898,LOC,322,311,HA,230000272372,,32,Handheld,Release,adp,0,
14,Colorado River,Below Red Barn Diversion #2,5/4/2021,13:00:00,411887,4438898,LOC,298,278,HA,230000272373,pass,32,Handheld,Release,adp,0,
11,Colorado River,Pool Above Red Barn Antenna,5/4/2021,12:00:00,412550,4439453,LOC,206,71,HA,230000272375,,32,Handheld,Release,adp,0,
11,Colorado River,Pool Above Red Barn Antenna,5/4/2021,12:00:00,412550,4439453,LOC,304,264,HA,230000272376,,32,Handheld,Release,adp,0,
11,Colorado River,Pool Above Red Barn Antenna,5/4/2021,12:00:00,412550,4439453,LOC,211,70,HA,230000272378,pass,32,Handheld,Release,adp,0,
11,Colorado River,Pool Above Red Barn Antenna,5/4/2021,12:00:00,412550,4439453,LOC,208,83,HA,230000272379,,32,Handheld,Release,adp,0,
11,Colorado River,Pool Above Red Barn Antenna,5/4/2021,12:00:00,412550,4439453,LOC,366,422,HA,230000272380,,32,Handheld,Release,adp,0,
11,Colorado River,Pool Above Red Barn Antenna,5/4/2021,12:00:00,412550,4439453,LOC,341,386,HA,230000272381,,32,Handheld,Release,adp,0,
11,Colorado River,Pool Above Red Barn Antenna,5/4/2021,12:00:00,412550,4439453,LOC,343,400,HA,230000272382,,32,Handheld,Release,adp,0,
11,Colorado River,Pool Above Red Barn Antenna,5/4/2021,12:00:00,412550,4439453,RBT,412,511,HA,230000272383,pass,32,Handheld,Release,adp,0,spent female
11,Colorado River,Pool Above Red Barn Antenna,5/4/2021,12:00:00,412550,4439453,LOC,218,96,HA,230000272384,,32,Handheld,Release,adp,0,
11,Colorado River,Pool Above Red Barn Antenna,5/4/2021,12:00:00,412550,4439453,LOC,230,108,HA,230000272386,,32,Handheld,Release,adp,0,
11,Colorado River,Pool Above Red Barn Antenna,5/4/2021,12:00:00,412550,4439453,LOC,323,321,HA,230000272387,,32,Handheld,Release,adp,0,
11,Colorado River,Pool Above Red Barn Antenna,5/4/2021,12:00:00,412550,4439453,LOC,377,526,HA,230000272388,,32,Handheld,Release,adp,0,
11,Colorado River,Pool Above Red Barn Antenna,5/4/2021,12:00:00,412550,4439453,LOC,346,387,HA,230000272389,pass,32,Handheld,Release,adp,0,
11,Colorado River,Pool Above Red Barn Antenna,5/4/2021,12:00:00,412550,4439453,LOC,385,522,HA,230000272390,,32,Handheld,Release,adp,0,
11,Colorado River,Pool Above Red Barn Antenna,5/4/2021,12:00:00,412550,4439453,LOC,348,351,HA,230000272391,,32,Handheld,Release,adp,0,
11,Colorado River,Pool Above Red Barn Antenna,5/4/2021,12:00:00,412550,4439453,LOC,289,239,HA,230000272392,,32,Handheld,Release,adp,0,
11,Colorado River,Pool Above Red Barn Antenna,5/4/2021,12:00:00,412550,4439453,LOC,339,406,HA,230000272393,,32,Handheld,Release,adp,0,
11,Colorado River,Pool Above Red Barn Antenna,5/4/2021,12:00:00,412550,4439453,LOC,361,535,HA,230000272394,pass,32,Handheld,Release,adp,0,
11,Colorado River,Pool Above Red Barn Antenna,5/4/2021,12:00:00,412550,4439453,LOC,184,56,HA,230000272395,,32,Handheld,Release,adp,0,
11,Colorado River,Pool Above Red Barn Antenna,5/4/2021,12:00:00,412550,4439453,LOC,207,79,HA,230000272396,,32,Handheld,Release,adp,0,
11,Colorado River,Pool Above Red Barn Antenna,5/4/2021,12:00:00,412550,4439453,LOC,201,71,HA,230000272398,,32,Handheld,Release,adp,0,
16,Colorado River,Dark Timber Above Railroad,5/4/2021,14:30:00,410945,4438654,LOC,282,210,HA,230000272400,,32,Handheld,Release,adp,0,
16,Colorado River,Dark Timber Above Railroad,5/4/2021,14:30:00,410945,4438654,LOC,344,355,HA,230000272402,,32,Handheld,Release,adp,0,
16,Colorado River,Dark Timber Above Railroad,5/4/2021,14:30:00,410945,4438654,LOC,,,HA,230000272403,pass,32,Handheld,Release,adp,0,length and weight were not recorded
16,Colorado River,Dark Timber Above Railroad,5/4/2021,14:30:00,410945,4438654,LOC,327,320,HA,230000272404,,32,Handheld,Release,adp,0,
15,Colorado River,Kinney Creek,5/4/2021,13:45:00,411432,4438897,LOC,283,235,HA,230000272405,pass,32,Handheld,Release,adp,0,
15,Colorado River,Kinney Creek,5/4/2021,13:45:00,411432,4438897,LOC,248,140,HA,230000272406,,32,Handheld,Release,adp,0,
15,Colorado River,Kinney Creek,5/4/2021,13:45:00,411432,4438897,LOC,230,115,HA,230000272407,,32,Handheld,Release,adp,0,
15,Colorado River,Kinney Creek,5/4/2021,13:45:00,411432,4438897,LOC,206,80,HA,230000272408,,32,Handheld,Release,adp,0,
15,Colorado River,Kinney Creek,5/4/2021,13:45:00,411432,4438897,LOC,207,85,HA,230000272409,,32,Handheld,Release,adp,0,
15,Colorado River,Kinney Creek,5/4/2021,13:45:00,411432,4438897,LOC,221,95,HA,230000272410,,32,Handheld,Release,adp,0,
15,Colorado River,Kinney Creek,5/4/2021,13:45:00,411432,4438897,LOC,208,80,HA,230000272411,,32,Handheld,Release,adp,0,
15,Colorado River,Kinney Creek,5/4/2021,13:45:00,411432,4438897,LOC,290,250,HA,230000272412,pass,32,Handheld,Release,adp,0,
15,Colorado River,Kinney Creek,5/4/2021,13:45:00,411432,4438897,LOC,343,365,HA,230000272413,,32,Handheld,Release,adp,0,
15,Colorado River,Kinney Creek,5/4/2021,13:45:00,411432,4438897,LOC,352,445,HA,230000272416,,32,Handheld,Release,adp,0,
15,Colorado River,Kinney Creek,5/4/2021,13:45:00,411432,4438897,LOC,189,80,HA,230000272417,,32,Handheld,Release,adp,0,
15,Colorado River,Kinney Creek,5/4/2021,13:45:00,411432,4438897,LOC,214,105,HA,230000272418,,32,Handheld,Release,adp,0,
15,Colorado River,Kinney Creek,5/4/2021,13:45:00,411432,4438897,LOC,177,65,HA,230000272419,,32,Handheld,Release,adp,0,
15,Colorado River,Kinney Creek,5/4/2021,13:45:00,411432,4438897,LOC,214,95,HA,230000272420,,32,Handheld,Release,adp,0,
15,Colorado River,Kinney Creek,5/4/2021,13:45:00,411432,4438897,LOC,268,230,HA,230000272421,pass,32,Handheld,Release,adp,0,
15,Colorado River,Kinney Creek,5/4/2021,13:45:00,411432,4438897,LOC,344,405,HA,230000272422,pass,32,Handheld,Release,adp,0,
15,Colorado River,Kinney Creek,5/4/2021,13:45:00,411432,4438897,LOC,363,540,HA,230000272423,,32,Handheld,Release,adp,0,
15,Colorado River,Kinney Creek,5/4/2021,13:45:00,411432,4438897,LOC,340,405,HA,230000272424,,32,Handheld,Release,adp,0,
15,Colorado River,Kinney Creek,5/4/2021,13:45:00,411432,4438897,LOC,376,565,HA,230000272425,,32,Handheld,Release,adp,0,
16,Colorado River,Dark Timber Above Railroad,5/4/2021,14:30:00,410945,4438654,LOC,374,475,HA,230000272426,pass,32,Handheld,Release,adp,0,
15,Colorado River,Kinney Creek,5/4/2021,13:45:00,411432,4438897,LOC,406,785,HA,230000272429,pass,32,Handheld,Release,adp,0,
15,Colorado River,Kinney Creek,5/4/2021,13:45:00,411432,4438897,LOC,343,475,HA,230000272430,,32,Handheld,Release,adp,0,
15,Colorado River,Kinney Creek,5/4/2021,13:45:00,411432,4438897,LOC,280,255,HA,230000272431,,32,Handheld,Release,adp,0,
15,Colorado River,Kinney Creek,5/4/2021,13:45:00,411432,4438897,LOC,275,200,HA,230000272432,,32,Handheld,Release,adp,0,
15,Colorado River,Kinney Creek,5/4/2021,13:45:00,411432,4438897,LOC,373,535,HA,230000272433,,32,Handheld,Release,adp,0,
15,Colorado River,Kinney Creek,5/4/2021,13:45:00,411432,4438897,LOC,347,420,HA,230000272434,,32,Handheld,Release,adp,0,
15,Colorado River,Kinney Creek,5/4/2021,13:45:00,411432,4438897,LOC,319,375,HA,230000272436,,32,Handheld,Release,adp,0,
15,Colorado River,Kinney Creek,5/4/2021,13:45:00,411432,4438897,LOC,364,505,HA,230000272437,,32,Handheld,Release,adp,0,
15,Colorado River,Kinney Creek,5/4/2021,13:45:00,411432,4438897,LOC,318,345,HA,230000272438,pass,32,Handheld,Release,adp,0,
15,Colorado River,Kinney Creek,5/4/2021,13:45:00,411432,4438897,LOC,366,520,HA,230000272439,,32,Handheld,Release,adp,0,
15,Colorado River,Kinney Creek,5/4/2021,13:45:00,411432,4438897,LOC,372,515,HA,230000272440,,32,Handheld,Release,adp,0,
15,Colorado River,Kinney Creek,5/4/2021,13:45:00,411432,4438897,LOC,377,515,HA,230000272441,,32,Handheld,Release,adp,0,
15,Colorado River,Kinney Creek,5/4/2021,13:45:00,411432,4438897,LOC,224,120,HA,230000272442,,32,Handheld,Release,adp,0,
15,Colorado River,Kinney Creek,5/4/2021,13:45:00,411432,4438897,LOC,219,115,HA,230000272443,,32,Handheld,Release,adp,0,
15,Colorado River,Kinney Creek,5/4/2021,13:45:00,411432,4438897,LOC,404,680,HA,230000272445,,32,Handheld,Release,adp,0,
15,Colorado River,Kinney Creek,5/4/2021,13:45:00,411432,4438897,LOC,315,335,HA,230000272446,,32,Handheld,Release,adp,0,
15,Colorado River,Kinney Creek,5/4/2021,13:45:00,411432,4438897,LOC,348,420,HA,230000272447,,32,Handheld,Release,adp,0,
15,Colorado River,Kinney Creek,5/4/2021,13:45:00,411432,4438897,RBT,338,495,HA,230000272448,,32,Handheld,Release,adp,0,
15,Colorado River,Kinney Creek,5/4/2021,13:45:00,411432,4438897,LOC,342,400,HA,230000272449,,32,Handheld,Release,adp,0,
15,Colorado River,Kinney Creek,5/4/2021,13:45:00,411432,4438897,LOC,345,430,HA,230000272450,,32,Handheld,Release,adp,0,
15,Colorado River,Kinney Creek,5/4/2021,13:45:00,411432,4438897,RBT,276,230,HA,230000272451,pass,32,Handheld,Release,adp,0,
15,Colorado River,Kinney Creek,5/4/2021,13:45:00,411432,4438897,LOC,363,475,HA,230000272453,pass,32,Handheld,Release,adp,0,
14,Colorado River,Below Red Barn Diversion #2,5/4/2021,13:00:00,411887,4438898,LOC,308,330,HA,230000272454,,32,Handheld,Release,adp,0,
14,Colorado River,Below Red Barn Diversion #2,5/4/2021,13:00:00,411887,4438898,LOC,320,370,HA,230000272455,,32,Handheld,Release,adp,0,
14,Colorado River,Below Red Barn Diversion #2,5/4/2021,13:00:00,411887,4438898,LOC,346,385,HA,230000272456,pass,32,Handheld,Release,adp,0,
14,Colorado River,Below Red Barn Diversion #2,5/4/2021,13:00:00,411887,4438898,LOC,328,350,HA,230000272457,,32,Handheld,Release,adp,0,
14,Colorado River,Below Red Barn Diversion #2,5/4/2021,13:00:00,411887,4438898,LOC,311,315,HA,230000272458,,32,Handheld,Release,adp,0,
14,Colorado River,Below Red Barn Diversion #2,5/4/2021,13:00:00,411887,4438898,LOC,272,230,HA,230000272459,,32,Handheld,Release,adp,0,
14,Colorado River,Below Red Barn Diversion #2,5/4/2021,13:00:00,411887,4438898,LOC,324,340,HA,230000272461,,32,Handheld,Release,adp,0,
14,Colorado River,Below Red Barn Diversion #2,5/4/2021,13:00:00,411887,4438898,LOC,320,310,HA,230000272462,,32,Handheld,Release,adp,0,
14,Colorado River,Below Red Barn Diversion #2,5/4/2021,13:00:00,411887,4438898,LOC,254,175,HA,230000272463,,32,Handheld,Release,adp,0,
14,Colorado River,Below Red Barn Diversion #2,5/4/2021,13:00:00,411887,4438898,LOC,279,240,HA,230000272464,,32,Handheld,Release,adp,0,
14,Colorado River,Below Red Barn Diversion #2,5/4/2021,13:00:00,411887,4438898,LOC,308,290,HA,230000272466,,32,Handheld,Release,adp,0,
14,Colorado River,Below Red Barn Diversion #2,5/4/2021,13:00:00,411887,4438898,LOC,330,360,HA,230000272467,,32,Handheld,Release,adp,0,
14,Colorado River,Below Red Barn Diversion #2,5/4/2021,13:00:00,411887,4438898,LOC,215,130,HA,230000272470,pass,32,Handheld,Release,adp,0,
14,Colorado River,Below Red Barn Diversion #2,5/4/2021,13:00:00,411887,4438898,LOC,328,360,HA,230000272472,pass,32,Handheld,Release,adp,0,
14,Colorado River,Below Red Barn Diversion #2,5/4/2021,13:00:00,411887,4438898,LOC,210,90,HA,230000272473,,32,Handheld,Release,adp,0,
14,Colorado River,Below Red Barn Diversion #2,5/4/2021,13:00:00,411887,4438898,LOC,373,530,HA,230000272474,,32,Handheld,Recapture and Release,adp,0,"OT Loss, NT"
14,Colorado River,Below Red Barn Diversion #2,5/4/2021,13:00:00,411887,4438898,LOC,368,470,HA,230000272475,,32,Handheld,Release,adp,0,
14,Colorado River,Below Red Barn Diversion #2,5/4/2021,13:00:00,411887,4438898,LOC,335,375,HA,230000272476,,32,Handheld,Release,adp,0,
