Site,DateTime,Water_Pres_psi,Water_Temp_F,Barom_Pres_psi,Air_Temp_F,Water_Level_ft,Water_Level_NoIce_ft,Filter_Ice,Notes
Confluence,10/29/2020 3:00,11.5,32.62,11.17,5.92,0.92,0.92,0,
Confluence,10/29/2020 4:00,11.5,32.62,11.16,9.48,0.93,0.93,0,
Confluence,10/29/2020 5:00,11.51,32.62,11.17,11.84,0.94,0.94,0,
Confluence,10/29/2020 6:00,11.51,32.62,11.18,12.35,0.94,0.94,0,
Confluence,10/29/2020 7:00,11.51,32.62,11.18,12.1,0.93,0.93,0,
Confluence,10/29/2020 8:00,11.52,32.82,11.19,13.11,0.93,0.93,0,
Confluence,10/29/2020 9:00,11.53,33.01,11.19,17.51,0.94,0.94,0,
Confluence,10/29/2020 10:00,11.55,33.61,11.19,23.22,0.98,0.98,0,
Confluence,10/29/2020 11:00,11.54,34.59,11.19,30.4,0.98,0.98,0,
Confluence,10/29/2020 12:00,11.54,35.95,11.19,34.98,0.98,0.98,0,
Confluence,10/29/2020 13:00,11.5,38.06,11.18,42.36,0.91,0.91,0,
Confluence,10/29/2020 14:00,11.49,39.95,11.16,56.75,0.91,0.91,0,
Confluence,10/29/2020 15:00,11.48,41.25,11.15,62.25,0.91,0.91,0,
Confluence,10/29/2020 16:00,11.47,41.99,11.15,65,0.9,0.9,0,
Confluence,10/29/2020 17:00,11.47,41.81,11.16,66.37,0.89,0.89,0,
Confluence,10/29/2020 18:00,11.48,41.25,11.15,37.68,0.9,0.9,0,
Confluence,10/29/2020 19:00,11.51,40.32,11.16,27.09,0.97,0.97,0,
Confluence,10/29/2020 20:00,11.51,39.76,11.17,22.33,0.95,0.95,0,
Confluence,10/29/2020 21:00,11.51,38.82,11.18,18.92,0.91,0.91,0,
Confluence,10/29/2020 22:00,11.49,37.87,11.19,16.56,0.88,0.88,0,
Confluence,10/29/2020 23:00,11.5,36.91,11.19,15.35,0.88,0.88,0,
Confluence,10/30/2020 0:00,11.51,36.15,11.19,13.87,0.88,0.88,0,
Confluence,10/30/2020 1:00,11.51,35.56,11.19,12.61,0.89,0.89,0,
Confluence,10/30/2020 2:00,11.52,35.18,11.2,12.61,0.9,0.9,0,
Confluence,10/30/2020 3:00,11.51,34.59,11.2,10.8,0.9,0.9,0,
Confluence,10/30/2020 4:00,11.52,34,11.19,9.22,0.9,0.9,0,
Confluence,10/30/2020 5:00,11.52,33.81,11.19,10.8,0.92,0.92,0,
Confluence,10/30/2020 6:00,11.52,33.61,11.2,13.11,0.92,0.92,0,
Confluence,10/30/2020 7:00,11.53,33.61,11.19,14.11,0.93,0.93,0,
Confluence,10/30/2020 8:00,11.52,33.61,11.19,14.11,0.92,0.92,0,
Confluence,10/30/2020 9:00,11.53,33.81,11.19,16.8,0.93,0.93,0,
Confluence,10/30/2020 10:00,11.53,34.79,11.19,24.09,0.96,0.96,0,
Confluence,10/30/2020 11:00,11.51,36.34,11.17,31.82,0.94,0.94,0,
Confluence,10/30/2020 12:00,11.48,38.44,11.16,36.72,0.9,0.9,0,
Confluence,10/30/2020 13:00,11.47,40.7,11.14,39.57,0.93,0.93,0,
Confluence,10/30/2020 14:00,11.44,42.36,11.13,51,0.89,0.89,0,
Confluence,10/30/2020 15:00,11.44,43.83,11.11,65.34,0.91,0.91,0,
Confluence,10/30/2020 16:00,11.42,44.38,11.11,72.03,0.88,0.88,0,
Confluence,10/30/2020 17:00,11.41,44.01,11.1,69.62,0.88,0.88,0,
Confluence,10/30/2020 18:00,11.42,43.1,11.08,40.13,0.94,0.94,0,
Confluence,10/30/2020 19:00,11.45,42.18,11.09,28.97,0.98,0.98,0,
Confluence,10/30/2020 20:00,11.44,41.07,11.1,24.53,0.96,0.96,0,
Confluence,10/30/2020 21:00,11.45,40.13,11.1,21.88,0.96,0.96,0,
Confluence,10/30/2020 22:00,11.43,39.01,11.1,20.3,0.93,0.93,0,
Confluence,10/30/2020 23:00,11.43,38.25,11.11,18.22,0.91,0.91,0,
Confluence,10/31/2020 0:00,11.43,37.49,11.11,17.51,0.9,0.9,0,
Confluence,10/31/2020 1:00,11.42,36.72,11.11,16.56,0.89,0.89,0,
Confluence,10/31/2020 2:00,11.43,36.15,11.11,15.1,0.89,0.89,0,
Confluence,10/31/2020 3:00,11.43,35.56,11.12,13.62,0.89,0.89,0,
Confluence,10/31/2020 4:00,11.43,35.18,11.12,12.61,0.89,0.89,0,
Confluence,10/31/2020 5:00,11.44,34.79,11.12,11.32,0.89,0.89,0,
Confluence,10/31/2020 6:00,11.45,34.39,11.13,11.06,0.9,0.9,0,
Confluence,10/31/2020 7:00,11.46,33.81,11.13,10.28,0.92,0.92,0,
Confluence,10/31/2020 8:00,11.47,33.61,11.14,10.02,0.92,0.92,0,
Confluence,10/31/2020 9:00,11.49,33.61,11.15,15.59,0.94,0.94,0,
Confluence,10/31/2020 10:00,11.5,34.59,11.15,24.09,0.97,0.97,0,
Confluence,10/31/2020 11:00,11.5,36.15,11.16,32.82,0.95,0.95,0,
Confluence,10/31/2020 12:00,11.51,38.63,11.16,48.16,0.97,0.97,0,
Confluence,10/31/2020 13:00,11.52,40.7,11.17,50.64,0.99,0.99,0,
Confluence,10/31/2020 14:00,11.51,42.55,11.17,61.57,0.96,0.96,0,
Confluence,10/31/2020 15:00,11.5,44.01,11.17,62.08,0.92,0.92,0,
Confluence,10/31/2020 16:00,11.49,44.56,11.18,61.4,0.89,0.89,0,
Confluence,10/31/2020 17:00,11.51,44.01,11.18,67.39,0.91,0.91,0,
Confluence,10/31/2020 18:00,11.54,43.1,11.18,47.09,0.99,0.99,0,
Confluence,10/31/2020 19:00,11.54,42.18,11.2,35.37,0.94,0.94,0,
Confluence,10/31/2020 20:00,11.58,41.44,11.21,29.17,1.01,1.01,0,
Confluence,10/31/2020 21:00,11.58,40.51,11.22,25.61,0.99,0.99,0,
Confluence,10/31/2020 22:00,11.58,39.57,11.23,22.78,0.98,0.98,0,
Confluence,10/31/2020 23:00,11.58,38.63,11.24,20.53,0.94,0.94,0,
Confluence,11/1/2020 0:00,11.57,37.87,11.25,18.92,0.92,0.92,0,
Confluence,11/1/2020 1:00,11.58,37.11,11.25,17.27,0.91,0.91,0,
Confluence,11/1/2020 2:00,11.57,36.53,11.26,15.35,0.89,0.89,0,
Confluence,11/1/2020 3:00,11.58,35.95,11.26,14.61,0.9,0.9,0,
Confluence,11/1/2020 4:00,11.58,35.56,11.26,13.37,0.89,0.89,0,
Confluence,11/1/2020 5:00,11.58,35.18,11.27,12.35,0.89,0.89,0,
Confluence,11/1/2020 6:00,11.59,34.59,11.27,11.58,0.9,0.9,0,
Confluence,11/1/2020 7:00,11.6,34.2,11.28,10.54,0.9,0.9,0,
Confluence,11/1/2020 8:00,11.61,34,11.29,10.28,0.9,0.9,0,
Confluence,11/1/2020 9:00,11.62,33.81,11.3,14.86,0.91,0.91,0,
Confluence,11/1/2020 10:00,11.63,34.98,11.3,25.39,0.93,0.93,0,
Confluence,11/1/2020 11:00,11.62,36.53,11.29,37.49,0.91,0.91,0,
Confluence,11/1/2020 12:00,11.62,38.63,11.28,44.38,0.94,0.94,0,
Confluence,11/1/2020 13:00,11.63,40.88,11.27,51.17,0.99,0.99,0,
Confluence,11/1/2020 14:00,11.61,42.92,11.26,67.05,0.97,0.97,0,
Confluence,11/1/2020 15:00,11.59,44.2,11.25,78.8,0.96,0.96,0,
Confluence,11/1/2020 16:00,11.58,44.92,11.24,82.15,0.94,0.94,0,
Confluence,11/1/2020 17:00,11.57,44.56,11.24,82.51,0.93,0.93,0,
Confluence,11/1/2020 18:00,11.58,43.65,11.23,51,0.95,0.95,0,
Confluence,11/1/2020 19:00,11.59,42.55,11.24,36.34,0.96,0.96,0,
Confluence,11/1/2020 20:00,11.59,41.63,11.26,30.4,0.93,0.93,0,
Confluence,11/1/2020 21:00,11.61,40.7,11.27,26.67,0.95,0.95,0,
Confluence,11/1/2020 22:00,11.62,39.76,11.27,24.31,0.95,0.95,0,
Confluence,11/1/2020 23:00,11.62,39.01,11.28,22.11,0.95,0.95,0,
Confluence,11/2/2020 0:00,11.61,38.25,11.29,20.53,0.9,0.9,0,
Confluence,11/2/2020 1:00,11.61,37.49,11.29,19.15,0.92,0.92,0,
Confluence,11/2/2020 2:00,11.61,36.91,11.29,17.75,0.9,0.9,0,
Confluence,11/2/2020 3:00,11.61,36.53,11.29,16.56,0.89,0.89,0,
Confluence,11/2/2020 4:00,11.61,35.95,11.29,15.59,0.91,0.91,0,
Confluence,11/2/2020 5:00,11.61,35.56,11.29,14.61,0.89,0.89,0,
Confluence,11/2/2020 6:00,11.61,35.18,11.3,13.87,0.88,0.88,0,
Confluence,11/2/2020 7:00,11.6,34.79,11.29,13.11,0.88,0.88,0,
Confluence,11/2/2020 8:00,11.61,34.39,11.29,12.86,0.89,0.89,0,
Confluence,11/2/2020 9:00,11.61,34.39,11.29,18.69,0.9,0.9,0,
Confluence,11/2/2020 10:00,11.61,35.37,11.28,27.93,0.91,0.91,0,
Confluence,11/2/2020 11:00,11.59,36.91,11.27,38.82,0.89,0.89,0,
Confluence,11/2/2020 12:00,11.6,39.38,11.26,45.1,0.96,0.96,0,
Confluence,11/2/2020 13:00,11.58,41.63,11.24,50.11,0.95,0.95,0,
Confluence,11/2/2020 14:00,11.56,43.65,11.23,69.79,0.94,0.94,0,
Confluence,11/2/2020 15:00,11.54,45.1,11.22,77.75,0.9,0.9,0,
Confluence,11/2/2020 16:00,11.52,45.83,11.21,78.8,0.88,0.88,0,
Confluence,11/2/2020 17:00,11.52,45.47,11.21,80.03,0.89,0.89,0,
Confluence,11/2/2020 18:00,11.53,44.56,11.2,47.62,0.93,0.93,0,
Confluence,11/2/2020 19:00,11.53,43.47,11.21,35.56,0.91,0.91,0,
Confluence,11/2/2020 20:00,11.55,42.55,11.22,29.79,0.93,0.93,0,
Confluence,11/2/2020 21:00,11.55,41.44,11.22,26.46,0.93,0.93,0,
Confluence,11/2/2020 22:00,11.56,40.51,11.22,24.31,0.95,0.95,0,
Confluence,11/2/2020 23:00,11.57,39.57,11.22,22.11,0.96,0.96,0,
Confluence,11/3/2020 0:00,11.56,38.82,11.23,20.53,0.93,0.93,0,
Confluence,11/3/2020 1:00,11.56,38.06,11.22,19.38,0.93,0.93,0,
Confluence,11/3/2020 2:00,11.55,37.49,11.23,18.22,0.92,0.92,0,
Confluence,11/3/2020 3:00,11.55,36.91,11.22,17.27,0.92,0.92,0,
Confluence,11/3/2020 4:00,11.54,36.53,11.22,16.08,0.91,0.91,0,
Confluence,11/3/2020 5:00,11.53,35.95,11.22,15.83,0.89,0.89,0,
Confluence,11/3/2020 6:00,11.53,35.56,11.21,15.35,0.9,0.9,0,
Confluence,11/3/2020 7:00,11.52,35.18,11.21,14.86,0.87,0.87,0,
Confluence,11/3/2020 8:00,11.51,34.98,11.21,14.36,0.86,0.86,0,
Confluence,11/3/2020 9:00,11.52,34.79,11.21,17.27,0.86,0.86,0,
Confluence,11/3/2020 10:00,11.52,35.56,11.21,24.96,0.88,0.88,0,
Confluence,11/3/2020 11:00,11.51,37.11,11.19,37.3,0.9,0.9,0,
Confluence,11/3/2020 12:00,11.51,39.38,11.18,44.56,0.93,0.93,0,
Confluence,11/3/2020 13:00,11.49,41.07,11.17,49.23,0.9,0.9,0,
Confluence,11/3/2020 14:00,11.46,43.28,11.16,69.28,0.86,0.86,0,
Confluence,11/3/2020 15:00,11.45,44.2,11.14,74.27,0.86,0.86,0,
Confluence,11/3/2020 16:00,11.45,44.74,11.14,71.86,0.88,0.88,0,
Confluence,11/3/2020 17:00,11.45,44.2,11.14,55.54,0.88,0.88,0,
Confluence,11/3/2020 18:00,11.46,43.83,11.14,47.27,0.9,0.9,0,
Confluence,11/3/2020 19:00,11.46,43.1,11.15,39.95,0.88,0.88,0,
Confluence,11/3/2020 20:00,11.48,42.18,11.16,34.79,0.91,0.91,0,
Confluence,11/3/2020 21:00,11.49,41.25,11.16,30.2,0.92,0.92,0,
Confluence,11/3/2020 22:00,11.5,40.51,11.17,27.51,0.93,0.93,0,
Confluence,11/3/2020 23:00,11.51,39.76,11.18,25.39,0.94,0.94,0,
Confluence,11/4/2020 0:00,11.51,39.01,11.18,23.66,0.93,0.93,0,
Confluence,11/4/2020 1:00,11.51,38.44,11.19,22.33,0.92,0.92,0,
Confluence,11/4/2020 2:00,11.52,37.87,11.19,21.43,0.93,0.93,0,
Confluence,11/4/2020 3:00,11.52,37.49,11.19,20.98,0.93,0.93,0,
Confluence,11/4/2020 4:00,11.52,36.91,11.19,20.3,0.92,0.92,0,
Confluence,11/4/2020 5:00,11.52,36.53,11.19,19.61,0.92,0.92,0,
Confluence,11/4/2020 6:00,11.53,36.15,11.2,18.92,0.92,0.92,0,
Confluence,11/4/2020 7:00,11.53,35.76,11.21,18.22,0.91,0.91,0,
Confluence,11/4/2020 8:00,11.54,35.56,11.21,18.22,0.91,0.91,0,
Confluence,11/4/2020 9:00,11.54,35.56,11.22,21.66,0.91,0.91,0,
Confluence,11/4/2020 10:00,11.54,36.53,11.22,28.56,0.91,0.91,0,
Confluence,11/4/2020 11:00,11.53,38.06,11.22,38.44,0.89,0.89,0,
Confluence,11/4/2020 12:00,11.53,40.13,11.21,45.83,0.91,0.91,0,
Confluence,11/4/2020 13:00,11.51,42.36,11.19,52.05,0.88,0.88,0,
Confluence,11/4/2020 14:00,11.5,44.38,11.19,71,0.87,0.87,0,
Confluence,11/4/2020 15:00,11.49,45.83,11.18,72.03,0.89,0.89,0,
Confluence,11/4/2020 16:00,11.5,46.37,11.18,71,0.9,0.9,0,
Confluence,11/4/2020 17:00,11.51,46.19,11.19,69.11,0.91,0.91,0,
Confluence,11/4/2020 18:00,11.52,45.47,11.2,53.45,0.92,0.92,0,
Confluence,11/4/2020 19:00,11.53,44.74,11.21,45.1,0.91,0.91,0,
Confluence,11/4/2020 20:00,11.56,43.65,11.22,37.3,0.95,0.95,0,
Confluence,11/4/2020 21:00,11.56,42.73,11.23,32.02,0.93,0.93,0,
Confluence,11/4/2020 22:00,11.57,41.99,11.24,29.17,0.93,0.93,0,
Confluence,11/4/2020 23:00,11.58,41.07,11.25,27.3,0.92,0.92,0,
Confluence,11/5/2020 0:00,11.59,40.51,11.26,25.82,0.92,0.92,0,
Confluence,11/5/2020 1:00,11.59,39.76,11.26,24.53,0.92,0.92,0,
Confluence,11/5/2020 2:00,11.59,39.2,11.26,23.66,0.91,0.91,0,
Confluence,11/5/2020 3:00,11.59,38.63,11.26,22.55,0.92,0.92,0,
Confluence,11/5/2020 4:00,11.59,38.06,11.27,21.43,0.91,0.91,0,
Confluence,11/5/2020 5:00,11.59,37.68,11.27,20.07,0.9,0.9,0,
Confluence,11/5/2020 6:00,11.6,37.3,11.28,19.38,0.9,0.9,0,
Confluence,11/5/2020 7:00,11.59,36.72,11.27,18.45,0.9,0.9,0,
Confluence,11/5/2020 8:00,11.59,36.34,11.28,18.45,0.89,0.89,0,
Confluence,11/5/2020 9:00,11.6,36.34,11.28,22.78,0.9,0.9,0,
Confluence,11/5/2020 10:00,11.59,37.3,11.27,30.81,0.89,0.89,0,
Confluence,11/5/2020 11:00,11.58,39.01,11.26,40.7,0.9,0.9,0,
Confluence,11/5/2020 12:00,11.57,41.07,11.25,48.16,0.89,0.89,0,
Confluence,11/5/2020 13:00,11.55,43.28,11.24,53.27,0.89,0.89,0,
Confluence,11/5/2020 14:00,11.53,45.29,11.22,71.51,0.87,0.87,0,
Confluence,11/5/2020 15:00,11.51,46.73,11.21,77.75,0.87,0.87,0,
Confluence,11/5/2020 16:00,11.51,47.09,11.2,81.09,0.88,0.88,0,
Confluence,11/5/2020 17:00,11.51,46.91,11.19,81.8,0.89,0.89,0,
Confluence,11/5/2020 18:00,11.5,45.83,11.18,50.29,0.9,0.9,0,
Confluence,11/5/2020 19:00,11.5,44.92,11.19,38.06,0.89,0.89,0,
Confluence,11/5/2020 20:00,11.51,44.01,11.19,32.22,0.9,0.9,0,
Confluence,11/5/2020 21:00,11.51,42.92,11.19,28.14,0.9,0.9,0,
Confluence,11/5/2020 22:00,11.5,41.99,11.19,26.25,0.9,0.9,0,
Confluence,11/5/2020 23:00,11.5,41.07,11.18,24.53,0.9,0.9,0,
Confluence,11/6/2020 0:00,11.49,40.32,11.17,22.78,0.9,0.9,0,
Confluence,11/6/2020 1:00,11.48,39.57,11.16,21.88,0.9,0.9,0,
Confluence,11/6/2020 2:00,11.47,38.82,11.15,20.53,0.9,0.9,0,
Confluence,11/6/2020 3:00,11.47,38.06,11.14,19.61,0.91,0.91,0,
Confluence,11/6/2020 4:00,11.46,37.68,11.14,18.92,0.9,0.9,0,
Confluence,11/6/2020 5:00,11.46,37.11,11.14,18.22,0.89,0.89,0,
Confluence,11/6/2020 6:00,11.46,36.72,11.14,17.51,0.89,0.89,0,
Confluence,11/6/2020 7:00,11.45,36.34,11.14,17.04,0.89,0.89,0,
Confluence,11/6/2020 8:00,11.45,35.95,11.14,17.27,0.88,0.88,0,
Confluence,11/6/2020 9:00,11.45,35.95,11.14,21.21,0.89,0.89,0,
Confluence,11/6/2020 10:00,11.44,36.15,11.12,26.03,0.89,0.89,0,
Confluence,11/6/2020 11:00,11.42,37.11,11.11,32.62,0.89,0.89,0,
Confluence,11/6/2020 12:00,11.4,39.2,11.09,41.63,0.88,0.88,0,
Confluence,11/6/2020 13:00,11.38,40.7,11.07,48.52,0.88,0.88,0,
Confluence,11/6/2020 14:00,11.36,41.63,11.05,52.58,0.87,0.87,0,
Confluence,11/6/2020 15:00,11.35,42.55,11.04,56.75,0.88,0.88,0,
Confluence,11/6/2020 16:00,11.35,42.73,11.04,52.58,0.88,0.88,0,
Confluence,11/6/2020 17:00,11.35,42.92,11.04,51.17,0.88,0.88,0,
Confluence,11/6/2020 18:00,11.36,42.55,11.04,44.2,0.88,0.88,0,
Confluence,11/6/2020 19:00,11.35,41.99,11.05,38.25,0.87,0.87,0,
Confluence,11/6/2020 20:00,11.38,41.63,11.05,36.53,0.93,0.93,0,
Confluence,11/6/2020 21:00,11.38,41.07,11.04,34.2,0.95,0.95,0,
Confluence,11/6/2020 22:00,11.36,40.51,11.04,31.42,0.92,0.92,0,
Confluence,11/6/2020 23:00,11.36,39.95,11.03,28.56,0.92,0.92,0,
Confluence,11/7/2020 0:00,11.35,39.38,11.03,26.67,0.9,0.9,0,
Confluence,11/7/2020 1:00,11.35,39.01,11.03,25.39,0.9,0.9,0,
Confluence,11/7/2020 2:00,11.35,38.63,11.03,25.82,0.91,0.91,0,
Confluence,11/7/2020 3:00,11.35,38.25,11.03,25.17,0.91,0.91,0,
Confluence,11/7/2020 4:00,11.35,37.87,11.03,23.88,0.9,0.9,0,
Confluence,11/7/2020 5:00,11.34,37.49,11.02,22.11,0.9,0.9,0,
Confluence,11/7/2020 6:00,11.34,37.11,11.02,21.21,0.9,0.9,0,
Confluence,11/7/2020 7:00,11.33,36.72,11.02,20.53,0.89,0.89,0,
Confluence,11/7/2020 8:00,11.33,36.34,11.01,20.76,0.9,0.9,0,
Confluence,11/7/2020 9:00,11.33,36.15,11.01,21.88,0.9,0.9,0,
Confluence,11/7/2020 10:00,11.32,36.91,10.99,30.2,0.9,0.9,0,
Confluence,11/7/2020 11:00,11.3,38.44,10.98,39.95,0.9,0.9,0,
Confluence,11/7/2020 12:00,11.29,40.7,10.97,49.4,0.9,0.9,0,
Confluence,11/7/2020 13:00,11.27,41.81,10.95,54.67,0.9,0.9,0,
Confluence,11/7/2020 14:00,11.26,43.1,10.94,61.23,0.89,0.89,0,
Confluence,11/7/2020 15:00,11.26,43.65,10.94,56.58,0.9,0.9,0,
Confluence,11/7/2020 16:00,11.24,44.01,10.92,55.19,0.9,0.9,0,
Confluence,11/7/2020 17:00,11.23,44.38,10.92,70.48,0.89,0.89,0,
Confluence,11/7/2020 18:00,11.22,43.65,10.9,50.47,0.89,0.89,0,
Confluence,11/7/2020 19:00,11.22,43.28,10.91,44.2,0.9,0.9,0,
Confluence,11/7/2020 20:00,11.21,42.73,10.89,42.18,0.9,0.9,0,
Confluence,11/7/2020 21:00,11.2,42.36,10.88,38.82,0.9,0.9,0,
Confluence,11/7/2020 22:00,11.18,41.99,10.87,35.37,0.9,0.9,0,
Confluence,11/7/2020 23:00,11.17,41.44,10.85,32.02,0.9,0.9,0,
Confluence,11/8/2020 0:00,11.16,41.25,10.84,34.2,0.91,0.91,0,
Confluence,11/8/2020 1:00,11.14,41.07,10.82,34.79,0.92,0.92,0,
Confluence,11/8/2020 2:00,11.12,40.88,10.8,34.79,0.91,0.91,0,
Confluence,11/8/2020 3:00,11.16,40.13,10.84,34.2,0.91,0.91,0,
Confluence,11/8/2020 4:00,11.17,39.38,10.84,32.82,0.92,0.92,0,
Confluence,11/8/2020 5:00,11.17,38.63,10.85,30.61,0.92,0.92,0,
Confluence,11/8/2020 6:00,11.17,38.25,10.85,29.79,0.92,0.92,0,
Confluence,11/8/2020 7:00,11.17,37.49,10.85,28.97,0.92,0.92,0,
Confluence,11/8/2020 8:00,11.19,36.72,10.87,28.97,0.91,0.91,0,
Confluence,11/8/2020 9:00,11.2,36.34,10.88,28.97,0.91,0.91,0,
Confluence,11/8/2020 10:00,11.21,36.91,10.89,32.62,0.92,0.92,0,
Confluence,11/8/2020 11:00,11.22,38.06,10.9,33.41,0.92,0.92,0,
Confluence,11/8/2020 12:00,11.23,39.2,10.9,33.81,0.92,0.92,0,
Confluence,11/8/2020 13:00,11.23,40.88,10.91,35.76,0.92,0.92,0,
Confluence,11/8/2020 14:00,11.23,41.99,10.9,43.47,0.92,0.92,0,
Confluence,11/8/2020 15:00,11.22,43.1,10.9,55.71,0.91,0.91,0,
Confluence,11/8/2020 16:00,11.23,43.1,10.91,53.62,0.91,0.91,0,
Confluence,11/8/2020 17:00,11.23,42.55,10.91,55.36,0.92,0.92,0,
Confluence,11/8/2020 18:00,11.24,41.81,10.91,37.49,0.91,0.91,0,
Confluence,11/8/2020 19:00,11.24,41.25,10.92,31.82,0.91,0.91,0,
Confluence,11/8/2020 20:00,11.24,40.32,10.92,27.3,0.9,0.9,0,
Confluence,11/8/2020 21:00,11.24,39.57,10.92,24.31,0.9,0.9,0,
Confluence,11/8/2020 22:00,11.25,39.01,10.93,24.31,0.91,0.91,0,
Confluence,11/8/2020 23:00,11.25,38.63,10.92,24.96,0.92,0.92,0,
Confluence,11/9/2020 0:00,11.24,38.06,10.92,26.46,0.9,0.9,0,
Confluence,11/9/2020 1:00,11.25,37.68,10.93,28.97,0.91,0.91,0,
Confluence,11/9/2020 2:00,11.25,37.49,10.93,27.93,0.91,0.91,0,
Confluence,11/9/2020 3:00,11.25,37.11,10.93,27.3,0.9,0.9,0,
Confluence,11/9/2020 4:00,11.25,36.91,10.93,26.03,0.9,0.9,0,
Confluence,11/9/2020 5:00,11.25,36.72,10.94,24.96,0.89,0.89,0,
Confluence,11/9/2020 6:00,11.25,36.34,10.94,19.84,0.88,0.88,0,
Confluence,11/9/2020 7:00,11.26,35.95,10.94,19.61,0.89,0.89,0,
Confluence,11/9/2020 8:00,11.24,35.76,10.93,19.15,0.88,0.88,0,
Confluence,11/9/2020 9:00,11.26,35.76,10.95,22.55,0.88,0.88,0,
Confluence,11/9/2020 10:00,11.26,36.15,10.95,26.88,0.89,0.89,0,
Confluence,11/9/2020 11:00,11.26,36.53,10.94,29.17,0.89,0.89,0,
Confluence,11/9/2020 12:00,11.26,37.49,10.94,34.39,0.89,0.89,0,
Confluence,11/9/2020 13:00,11.25,38.06,10.93,34.79,0.88,0.88,0,
Confluence,11/9/2020 14:00,11.25,38.25,10.94,30,0.88,0.88,0,
Confluence,11/9/2020 15:00,11.25,38.06,10.94,29.79,0.89,0.89,0,
Confluence,11/9/2020 16:00,11.26,38.25,10.94,31.01,0.89,0.89,0,
Confluence,11/9/2020 17:00,11.26,38.25,10.95,29.59,0.87,0.87,0,
Confluence,11/9/2020 18:00,11.27,37.49,10.96,27.93,0.87,0.87,0,
Confluence,11/9/2020 19:00,11.27,37.11,10.97,26.46,0.86,0.86,0,
Confluence,11/9/2020 20:00,11.29,36.53,10.98,25.61,0.88,0.88,0,
Confluence,11/9/2020 21:00,11.29,35.95,10.98,23.44,0.87,0.87,0,
Confluence,11/9/2020 22:00,11.29,35.56,10.99,22.55,0.87,0.87,0,
Confluence,11/9/2020 23:00,11.3,35.18,10.99,22.78,0.88,0.88,0,
Confluence,11/10/2020 0:00,11.29,34.79,10.99,22.11,0.86,0.86,0,
Confluence,11/10/2020 1:00,11.29,34.59,10.98,21.66,0.87,0.87,0,
Confluence,11/10/2020 2:00,11.29,34,10.98,20.98,0.87,0.87,0,
Confluence,11/10/2020 3:00,11.29,33.61,10.99,20.98,0.87,0.87,0,
Confluence,11/10/2020 4:00,11.29,33.41,10.98,20.3,0.87,0.87,0,
Confluence,11/10/2020 5:00,11.29,33.21,10.99,19.84,0.86,0.86,0,
Confluence,11/10/2020 6:00,11.29,33.21,10.99,19.61,0.86,0.86,0,
Confluence,11/10/2020 7:00,11.29,33.01,10.99,19.38,0.85,0.85,0,
Confluence,11/10/2020 8:00,11.3,33.01,11.01,18.69,0.84,0.84,0,
Confluence,11/10/2020 9:00,11.3,33.01,11.01,19.38,0.83,0.83,0,
Confluence,11/10/2020 10:00,11.3,33.81,11.01,24.09,0.84,0.84,0,
Confluence,11/10/2020 11:00,11.3,35.18,11,31.21,0.84,0.84,0,
Confluence,11/10/2020 12:00,11.29,36.72,11,31.21,0.84,0.84,0,
Confluence,11/10/2020 13:00,11.29,38.06,10.99,30,0.85,0.85,0,
Confluence,11/10/2020 14:00,11.28,39.2,10.98,32.62,0.84,0.84,0,
Confluence,11/10/2020 15:00,11.28,39.57,10.98,35.18,0.86,0.86,0,
Confluence,11/10/2020 16:00,11.29,39.38,10.98,28.35,0.87,0.87,0,
Confluence,11/10/2020 17:00,11.29,38.44,10.99,25.39,0.85,0.85,0,
Confluence,11/10/2020 18:00,11.3,37.3,11,23,0.85,0.85,0,
Confluence,11/10/2020 19:00,11.31,36.34,11.01,21.88,0.86,0.86,0,
Confluence,11/10/2020 20:00,11.32,35.56,11.02,21.66,0.86,0.86,0,
Confluence,11/10/2020 21:00,11.32,34.98,11.02,21.88,0.86,0.86,0,
Confluence,11/10/2020 22:00,11.32,34.79,11.03,22.11,0.83,0.83,0,
Confluence,11/10/2020 23:00,11.32,34.2,11.02,21.88,0.84,0.84,0,
Confluence,11/11/2020 0:00,11.32,33.41,11.02,20.53,0.86,0.86,0,
Confluence,11/11/2020 1:00,11.32,33.21,11.02,20.76,0.86,0.86,0,
Confluence,11/11/2020 2:00,11.32,32.62,11.01,20.3,0.87,0.87,0,
Confluence,11/11/2020 3:00,11.32,32.22,11.01,19.15,0.87,0.87,1,Ice
Confluence,11/11/2020 4:00,11.32,32.02,11.01,18.45,0.87,0.87,1,Ice
Confluence,11/11/2020 5:00,11.32,32.42,11.01,19.84,0.87,0.87,0,
Confluence,11/11/2020 6:00,11.32,32.42,11.02,19.84,0.86,0.86,0,
Confluence,11/11/2020 7:00,11.33,32.42,11.03,19.61,0.87,0.87,0,
Confluence,11/11/2020 8:00,11.33,32.42,11.02,19.84,0.88,0.88,0,
Confluence,11/11/2020 9:00,11.34,32.62,11.03,22.11,0.88,0.88,0,
Confluence,11/11/2020 10:00,11.33,32.82,11.02,28.14,0.89,0.89,0,
Confluence,11/11/2020 11:00,11.35,32.82,11.01,31.21,0.94,0.94,0,
Confluence,11/11/2020 12:00,11.31,34.39,11,32.42,0.87,0.87,0,
Confluence,11/11/2020 13:00,11.3,35.18,10.99,32.62,0.87,0.87,0,
Confluence,11/11/2020 14:00,11.29,36.15,10.98,41.25,0.88,0.88,0,
